移す,うつす,5thGrade1.png,5thGrade1.mp3
気圧,きあつ,5thGrade2.png,5thGrade2.mp3
演じる,えんじる,5thGrade3.png,5thGrade3.mp3
移動,いどう,5thGrade4.png,5thGrade4.mp3
営む,いとなむ,5thGrade5.png,5thGrade5.mp3
原因,げんいん,5thGrade6.png,5thGrade6.mp3
営み,いとなみ,5thGrade7.png,5thGrade7.mp3
永遠,えいえん,5thGrade8.png,5thGrade8.mp3
応える,こたえる,5thGrade9.png,5thGrade9.mp3
営業,えいぎょう,5thGrade10.png,5thGrade10.mp3
易しい,やさしい,5thGrade11.png,5thGrade11.mp3
衛星,えいせい,5thGrade12.png,5thGrade12.mp3
末永い,すえながい,5thGrade13.png,5thGrade13.mp3
交易,こうえき,5thGrade14.png,5thGrade14.mp3
応えん,おうえん,5thGrade15.png,5thGrade15.mp3
安易,あんい,5thGrade16.png,5thGrade16.mp3
出演,しゅつえん,5thGrade17.png,5thGrade17.mp3
利益,りえき,5thGrade18.png,5thGrade18.mp3
移す,うつす,5thGrade19.png,5thGrade19.mp3
液体,えきたい,5thGrade20.png,5thGrade20.mp3
桜,さくら,5thGrade21.png,5thGrade21.mp3
往来,おうらい,5thGrade22.png,5thGrade22.mp3
快い,こころよい,5thGrade23.png,5thGrade23.mp3
恩返し,おんがえし,5thGrade24.png,5thGrade24.mp3
仮,かり,5thGrade25.png,5thGrade25.mp3
可決,かけつ,5thGrade26.png,5thGrade26.mp3
ひょう価,ひょうか,5thGrade27.png,5thGrade27.mp3
仮面,かめん,5thGrade28.png,5thGrade28.mp3
解ける,とける,5thGrade29.png,5thGrade29.mp3
運河,うんが,5thGrade30.png,5thGrade30.mp3
過ぎる,すぎる,5thGrade31.png,5thGrade31.mp3
通過,つうか,5thGrade32.png,5thGrade32.mp3
河口,かこう,5thGrade33.png,5thGrade33.mp3
快速,かいそく,5thGrade34.png,5thGrade34.mp3
過ごす,すごす,5thGrade35.png,5thGrade35.mp3
解答,かいとう,5thGrade36.png,5thGrade36.mp3
河,かわ,5thGrade37.png,5thGrade37.mp3
仮説,かせつ,5thGrade38.png,5thGrade38.mp3
解く,とく,5thGrade39.png,5thGrade39.mp3
祝賀会,しゅくがかい,5thGrade40.png,5thGrade40.mp3
確かな,たしかな,5thGrade41.png,5thGrade41.mp3
合格,ごうかく,5thGrade42.png,5thGrade42.mp3
慣らす,ならす,5thGrade43.png,5thGrade43.mp3
正確,せいかく,5thGrade44.png,5thGrade44.mp3
確かめる,たしかめる,5thGrade45.png,5thGrade45.mp3
半額,はんがく,5thGrade46.png,5thGrade46.mp3
額,がく,5thGrade47.png,5thGrade47.mp3
基本,きほん,5thGrade48.png,5thGrade48.mp3
幹,みき,5thGrade49.png,5thGrade49.mp3
寄付金,きふきん,5thGrade50.png,5thGrade50.mp3
朝刊,ちょうかん,5thGrade51.png,5thGrade51.mp3
肉眼,にくがん,5thGrade52.png,5thGrade52.mp3
慣れる,なれる,5thGrade53.png,5thGrade53.mp3
幹事,かんじ,5thGrade54.png,5thGrade54.mp3
立ち寄る,たちよる,5thGrade55.png,5thGrade55.mp3
習慣,しゅうかん,5thGrade56.png,5thGrade56.mp3
競技,きょうぎ,5thGrade57.png,5thGrade57.mp3
定規,じょうぎ,5thGrade58.png,5thGrade58.mp3
寄せる,よせる,5thGrade59.png,5thGrade59.mp3
新幹線,しんかんせん,5thGrade60.png,5thGrade60.mp3
久しい,ひさしい,5thGrade61.png,5thGrade61.mp3
正義,せいぎ,5thGrade62.png,5thGrade62.mp3
逆,ぎゃく,5thGrade63.png,5thGrade63.mp3
逆立ち,さかだち,5thGrade64.png,5thGrade64.mp3
許す,ゆるす,5thGrade65.png,5thGrade65.mp3
永久,えいきゅう,5thGrade66.png,5thGrade66.mp3
群がる,むらがる,5thGrade67.png,5thGrade67.mp3
旧式,きゅうしき,5thGrade68.png,5thGrade68.mp3
文句,もんく,5thGrade69.png,5thGrade69.mp3
同居,どうきょ,5thGrade70.png,5thGrade70.mp3
群れる,むれる,5thGrade71.png,5thGrade71.mp3
居る,いる,5thGrade72.png,5thGrade72.mp3
境,さかい,5thGrade73.png,5thGrade73.mp3
許可,きょか,5thGrade74.png,5thGrade74.mp3
意義,いぎ,5thGrade75.png,5thGrade75.mp3
境界,きょうかい,5thGrade76.png,5thGrade76.mp3
逆らって,さからって,5thGrade77.png,5thGrade77.mp3
禁止,きんし,5thGrade78.png,5thGrade78.mp3
大群,たいぐん,5thGrade79.png,5thGrade79.mp3
平均点,へいきんてん,5thGrade80.png,5thGrade80.mp3
ぼう険,ぼうけん,5thGrade81.png,5thGrade81.mp3
神経,しんけい,5thGrade82.png,5thGrade82.mp3
限る,かぎる,5thGrade83.png,5thGrade83.mp3
清潔,せいけつ,5thGrade84.png,5thGrade84.mp3
経る,へる,5thGrade85.png,5thGrade85.mp3
事件,じけん,5thGrade86.png,5thGrade86.mp3
険しい,けわしい,5thGrade87.png,5thGrade87.mp3
湯加減,ゆかげん,5thGrade88.png,5thGrade88.mp3
現れる,あらわれる,5thGrade89.png,5thGrade89.mp3
点検,てんけん,5thGrade90.png,5thGrade90.mp3
事故,じこ,5thGrade91.png,5thGrade91.mp3
表現,ひょうげん,5thGrade92.png,5thGrade92.mp3
現す,あらわす,5thGrade93.png,5thGrade93.mp3
個人的,こじんてき,5thGrade94.png,5thGrade94.mp3
減る,へる,5thGrade95.png,5thGrade95.mp3
期限,きげん,5thGrade96.png,5thGrade96.mp3
き険,きけん,5thGrade97.png,5thGrade97.mp3
検温,けんおん,5thGrade98.png,5thGrade98.mp3
減らす,へらす,5thGrade99.png,5thGrade99.mp3
乗車券,じょうしゃけん,5thGrade100.png,5thGrade100.mp3
効く,きく,5thGrade101.png,5thGrade101.mp3
護衛,ごえい,5thGrade102.png,5thGrade102.mp3
厚い,あつい,5thGrade103.png,5thGrade103.mp3
無効,むこう,5thGrade104.png,5thGrade104.mp3
構える,かまえる,5thGrade105.png,5thGrade105.mp3
耕作,こうさく,5thGrade106.png,5thGrade106.mp3
興ふん,きょうふん,5thGrade107.png,5thGrade107.mp3
鉱物,こうぶつ,5thGrade108.png,5thGrade108.mp3
混らん,こんらん,5thGrade109.png,5thGrade109.mp3
構図,こうず,5thGrade110.png,5thGrade110.mp3
耕す,たがやす,5thGrade111.png,5thGrade111.mp3
興味,きょうみ,5thGrade112.png,5thGrade112.mp3
混み合う,こみあう,5thGrade113.png,5thGrade113.mp3
講演,こうえん,5thGrade114.png,5thGrade114.mp3
混じる,まじる,5thGrade115.png,5thGrade115.mp3
検査,けんさ,5thGrade116.png,5thGrade116.mp3
構わず,かまわず,5thGrade117.png,5thGrade117.mp3
再会,さいかい,5thGrade118.png,5thGrade118.mp3
再び,ふたたび,5thGrade119.png,5thGrade119.mp3
再来週,さらいしゅう,5thGrade120.png,5thGrade120.mp3
国際会議,こくさいかいぎ,5thGrade121.png,5thGrade121.mp3
火災,かさい,5thGrade122.png,5thGrade122.mp3
採る,とる,5thGrade123.png,5thGrade123.mp3
夫妻,ふさい,5thGrade124.png,5thGrade124.mp3
支配,しはい,5thGrade125.png,5thGrade125.mp3
採集,さいしゅう,5thGrade126.png,5thGrade126.mp3
罪,つみ,5thGrade127.png,5thGrade127.mp3
実際,じっさい,5thGrade128.png,5thGrade128.mp3
罪悪感,ざいあくかん,5thGrade129.png,5thGrade129.mp3
現在,げんざい,5thGrade130.png,5thGrade130.mp3
支える,ささえる,5thGrade131.png,5thGrade131.mp3
文化財,ぶんかざい,5thGrade132.png,5thGrade132.mp3
妻子,さいし,5thGrade133.png,5thGrade133.mp3
無罪,むざい,5thGrade134.png,5thGrade134.mp3
妻,つま,5thGrade135.png,5thGrade135.mp3
混雑,こんざつ,5thGrade136.png,5thGrade136.mp3
賛成,さんせい,5thGrade137.png,5thGrade137.mp3
酸味,さんみ,5thGrade138.png,5thGrade138.mp3
在り方,ありかた,5thGrade139.png,5thGrade139.mp3
雑木林,ぞうきばやし,5thGrade140.png,5thGrade140.mp3
枝,えだ,5thGrade141.png,5thGrade141.mp3
医師,いし,5thGrade142.png,5thGrade142.mp3
月謝,げっしゃ,5thGrade143.png,5thGrade143.mp3
教師,きょうし,5thGrade144.png,5thGrade144.mp3
志す,こころざす,5thGrade145.png,5thGrade145.mp3
資料,しりょう,5thGrade146.png,5thGrade146.mp3
示す,しめす,5thGrade147.png,5thGrade147.mp3
飼育,しいく,5thGrade148.png,5thGrade148.mp3
似た,にた,5thGrade149.png,5thGrade149.mp3
指示,しじ,5thGrade150.png,5thGrade150.mp3
飼う,かう,5thGrade151.png,5thGrade151.mp3
意識,いしき,5thGrade152.png,5thGrade152.mp3
資金,しきん,5thGrade153.png,5thGrade153.mp3
質問,しつもん,5thGrade154.png,5thGrade154.mp3
志願,しがん,5thGrade155.png,5thGrade155.mp3
校舎,こうしゃ,5thGrade156.png,5thGrade156.mp3
物質,ぶっしつ,5thGrade157.png,5thGrade157.mp3
感謝,かんしゃ,5thGrade158.png,5thGrade158.mp3
志,こころざし,5thGrade159.png,5thGrade159.mp3
知識,ちしき,5thGrade160.png,5thGrade160.mp3
修める,おさめる,5thGrade161.png,5thGrade161.mp3
授業,じゅぎょう,5thGrade162.png,5thGrade162.mp3
招待,しょうたい,5thGrade163.png,5thGrade163.mp3
修理,しゅうり,5thGrade164.png,5thGrade164.mp3
基準,きじゅん,5thGrade165.png,5thGrade165.mp3
記述,きじゅつ,5thGrade166.png,5thGrade166.mp3
条例,じょうれい,5thGrade167.png,5thGrade167.mp3
証言,しょうげん,5thGrade168.png,5thGrade168.mp3
証明,しょうめい,5thGrade169.png,5thGrade169.mp3
芸術,げいじゅつ,5thGrade170.png,5thGrade170.mp3
教授,きょうじゅ,5thGrade171.png,5thGrade171.mp3
順序,じゅんじょ,5thGrade172.png,5thGrade172.mp3
述べる,のべる,5thGrade173.png,5thGrade173.mp3
年賀状,ねんがじょう,5thGrade174.png,5thGrade174.mp3
修正,しゅうせい,5thGrade175.png,5thGrade175.mp3
承知,しょうち,5thGrade176.png,5thGrade176.mp3
序列,じょれつ,5thGrade177.png,5thGrade177.mp3
条約,じょうやく,5thGrade178.png,5thGrade178.mp3
招く,まねく,5thGrade179.png,5thGrade179.mp3
準決勝,じゅんけっしょう,5thGrade180.png,5thGrade180.mp3
情け,なさけ,5thGrade181.png,5thGrade181.mp3
日常,にちじょう,5thGrade182.png,5thGrade182.mp3
勢力,せいりょく,5thGrade183.png,5thGrade183.mp3
感情,かんじょう,5thGrade184.png,5thGrade184.mp3
制限,せいげん,5thGrade185.png,5thGrade185.mp3
組織,そしき,5thGrade186.png,5thGrade186.mp3
勢い,いきおい,5thGrade187.png,5thGrade187.mp3
新製品,しんせいひん,5thGrade188.png,5thGrade188.mp3
職業,しょくぎょう,5thGrade189.png,5thGrade189.mp3
政治,せいじ,5thGrade190.png,5thGrade190.mp3
制服,せいふく,5thGrade191.png,5thGrade191.mp3
性格,せいかく,5thGrade192.png,5thGrade192.mp3
織る,おる,5thGrade193.png,5thGrade193.mp3
消費税,しょうひぜい,5thGrade194.png,5thGrade194.mp3
心情,しんじょう,5thGrade195.png,5thGrade195.mp3
運勢,うんせい,5thGrade196.png,5thGrade196.mp3
税金,ぜいきん,5thGrade197.png,5thGrade197.mp3
精神,せいしん,5thGrade198.png,5thGrade198.mp3
常,つね,5thGrade199.png,5thGrade199.mp3
外国製,がいこくせい,5thGrade200.png,5thGrade200.mp3
責にん,せきにん,5thGrade201.png,5thGrade201.mp3
成績,せいせき,5thGrade202.png,5thGrade202.mp3
設ける,もうける,5thGrade203.png,5thGrade203.mp3
面接,めんせつ,5thGrade204.png,5thGrade204.mp3
責める,せめる,5thGrade205.png,5thGrade205.mp3
建設,けんせつ,5thGrade206.png,5thGrade206.mp3
重責,じゅうせき,5thGrade207.png,5thGrade207.mp3
気絶,きぜつ,5thGrade208.png,5thGrade208.mp3
絶つ,たつ,5thGrade209.png,5thGrade209.mp3
金銭,きんせん,5thGrade210.png,5thGrade210.mp3
絶える,たえる,5thGrade211.png,5thGrade211.mp3
祖先,そせん,5thGrade212.png,5thGrade212.mp3
総合,そうごう,5thGrade213.png,5thGrade213.mp3
酸素,さんそ,5thGrade214.png,5thGrade214.mp3
舌,した,5thGrade215.png,5thGrade215.mp3
総理,そうり,5thGrade216.png,5thGrade216.mp3
銭湯,せんとう,5thGrade217.png,5thGrade217.mp3
実績,じっせき,5thGrade218.png,5thGrade218.mp3
接続,せつぞく,5thGrade219.png,5thGrade219.mp3
設計図,せっけいず,5thGrade220.png,5thGrade220.mp3
増す,ます,5thGrade221.png,5thGrade221.mp3
木造,もくぞう,5thGrade222.png,5thGrade222.mp3
測る,はかる,5thGrade223.png,5thGrade223.mp3
想像,そうぞう,5thGrade224.png,5thGrade224.mp3
造る,つくる,5thGrade225.png,5thGrade225.mp3
増加,ぞうか,5thGrade226.png,5thGrade226.mp3
退ける,しりぞける,5thGrade227.png,5thGrade227.mp3
規則,きそく,5thGrade228.png,5thGrade228.mp3
退く,しりぞく,5thGrade229.png,5thGrade229.mp3
観測,かんそく,5thGrade230.png,5thGrade230.mp3
画像,がぞう,5thGrade231.png,5thGrade231.mp3
確率,かくりつ,5thGrade232.png,5thGrade232.mp3
貸す,かす,5thGrade233.png,5thGrade233.mp3
損失,そんしつ,5thGrade234.png,5thGrade234.mp3
増える,ふえる,5thGrade235.png,5thGrade235.mp3
引退,いんたい,5thGrade236.png,5thGrade236.mp3
率いる,ひきいる,5thGrade237.png,5thGrade237.mp3
損害,そんがい,5thGrade238.png,5thGrade238.mp3
法則,ほうそく,5thGrade239.png,5thGrade239.mp3
金属製,きんぞくせい,5thGrade240.png,5thGrade240.mp3
断る,ことわる,5thGrade241.png,5thGrade241.mp3
態度,たいど,5thGrade242.png,5thGrade242.mp3
快適,かいてき,5thGrade243.png,5thGrade243.mp3
団体,だんたい,5thGrade244.png,5thGrade244.mp3
張る,はる,5thGrade245.png,5thGrade245.mp3
横断,おうだん,5thGrade246.png,5thGrade246.mp3
敵意,てきい,5thGrade247.png,5thGrade247.mp3
建築,けんちく,5thGrade248.png,5thGrade248.mp3
改築,かいちく,5thGrade249.png,5thGrade249.mp3
出張,しゅっちょう,5thGrade250.png,5thGrade250.mp3
銅像,どうぞう,5thGrade251.png,5thGrade251.mp3
提案,ていあん,5thGrade252.png,5thGrade252.mp3
築く,きずく,5thGrade253.png,5thGrade253.mp3
程度,ていど,5thGrade254.png,5thGrade254.mp3
伝統,でんとう,5thGrade255.png,5thGrade255.mp3
適切,てきせつ,5thGrade256.png,5thGrade256.mp3
日程,にってい,5thGrade257.png,5thGrade257.mp3
強敵,きょうてき,5thGrade258.png,5thGrade258.mp3
提出,ていしゅつ,5thGrade259.png,5thGrade259.mp3
統一,とういつ,5thGrade260.png,5thGrade260.mp3
独りぼっち,ひとりぼっち,5thGrade261.png,5thGrade261.mp3
指導,しどう,5thGrade262.png,5thGrade262.mp3
導く,みちびく,5thGrade263.png,5thGrade263.mp3
道徳,どうとく,5thGrade264.png,5thGrade264.mp3
燃える,もえる,5thGrade265.png,5thGrade265.mp3
独特,どくとく,5thGrade266.png,5thGrade266.mp3
破る,やぶる,5thGrade267.png,5thGrade267.mp3
任命,にんめい,5thGrade268.png,5thGrade268.mp3
燃やす,もやす,5thGrade269.png,5thGrade269.mp3
燃料,ねんりょう,5thGrade270.png,5thGrade270.mp3
任せる,まかせる,5thGrade271.png,5thGrade271.mp3
才能,さいのう,5thGrade272.png,5thGrade272.mp3
破れる,やぶれる,5thGrade273.png,5thGrade273.mp3
破損,はそん,5thGrade274.png,5thGrade274.mp3
比べる,くらべる,5thGrade275.png,5thGrade275.mp3
犯罪,はんざい,5thGrade276.png,5thGrade276.mp3
版画,はんが,5thGrade277.png,5thGrade277.mp3
判断,はんだん,5thGrade278.png,5thGrade278.mp3
比ゆ,ひゆ,5thGrade279.png,5thGrade279.mp3
大判,おおばん,5thGrade280.png,5thGrade280.mp3
備える,そなえる,5thGrade281.png,5thGrade281.mp3
肥料,ひりょう,5thGrade282.png,5thGrade282.mp3
貧ぼう,びんぼう,5thGrade283.png,5thGrade283.mp3
非常,ひじょう,5thGrade284.png,5thGrade284.mp3
貧しい,まずしい,5thGrade285.png,5thGrade285.mp3
準備,じゅんび,5thGrade286.png,5thGrade286.mp3
富,とみ,5thGrade287.png,5thGrade287.mp3
土俵,どひょう,5thGrade288.png,5thGrade288.mp3
富む,とむ,5thGrade289.png,5thGrade289.mp3
評判,ひょうばん,5thGrade290.png,5thGrade290.mp3
肥やし,こやし,5thGrade291.png,5thGrade291.mp3
米俵,こめだわら,5thGrade292.png,5thGrade292.mp3
